country,t_from_birth_to_interview,t_6m_before_interv,physical_punishment,severe_physical,psychological_aggression,nonviolent_discipline,agech,sexch,windex5,urban,edlevelmom
Gambia,38.98229,39.8715,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,38.982437,39.8715,0,0,0,0,4,Male,Middle,Urban,Less than primary
Gambia,38.96146,39.8715,0,0,0,0,3,Male,Middle,Urban,Less than primary
Gambia,38.97505,39.8715,1,1,1,1,3,Female,Middle,Urban,Less than primary
Gambia,38.69901,39.8715,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,38.97505,39.8715,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,38.931587,39.8715,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,38.879086,39.8715,0,0,1,1,3,Female,Middle,Urban,Primary
Gambia,38.931587,39.8715,1,1,1,0,3,Female,Middle,Urban,Secondary or higher
Gambia,38.78755,39.8715,1,0,1,1,3,Male,Middle,Urban,Secondary or higher
Gambia,38.982437,39.8715,1,1,1,1,4,Male,Middle,Urban,Less than primary
Gambia,38.861153,39.8715,1,0,1,1,3,Female,Poorest,Urban,Less than primary
Gambia,38.980255,39.8715,0,0,0,0,4,Female,Poorest,Urban,Less than primary
Gambia,38.93283,39.8715,1,0,1,1,3,Male,Second,Urban,Less than primary
Gambia,38.96146,39.8715,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,38.954323,39.8715,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,38.722584,39.8715,1,1,1,1,3,Female,Middle,Urban,Less than primary
Gambia,38.861153,39.8715,0,1,1,0,3,Female,Middle,Urban,Less than primary
Gambia,38.747917,39.8715,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,38.722584,39.8715,1,1,1,1,3,Female,Middle,Urban,Less than primary
Gambia,38.747917,39.8715,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,38.747917,39.8715,0,0,1,1,3,Female,Middle,Urban,Less than primary
Gambia,38.722584,39.8715,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,38.861153,39.8715,1,1,1,1,3,Male,Second,Urban,Less than primary
Gambia,38.747917,39.8715,1,1,1,1,3,Male,Poorest,Urban,Less than primary
Gambia,38.93283,39.8715,1,1,1,1,3,Male,Poorest,Urban,Less than primary
Gambia,38.67305,39.068855,1,1,1,1,4,Female,Second,Urban,Primary
Gambia,38.879086,39.8715,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,38.747917,39.8715,1,1,1,1,3,Male,Second,Urban,Less than primary
Gambia,38.78755,39.8715,1,1,1,1,3,Male,Second,Urban,Less than primary
Gambia,38.69901,39.8715,1,1,1,1,3,Male,Poorest,Urban,Less than primary
Gambia,38.980255,39.8715,1,1,1,1,4,Male,Poorest,Urban,Less than primary
Gambia,38.938404,39.8715,1,1,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,38.858044,39.8715,1,1,0,1,2,Male,Second,Urban,Less than primary
Gambia,38.93283,39.8715,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,38.722584,39.8715,1,1,1,1,3,Male,Poorest,Urban,Primary
Gambia,38.560802,38.960625,1,1,1,0,3,Male,Middle,Urban,Less than primary
Gambia,38.560802,38.960625,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,38.430656,38.960625,0,1,1,1,4,Male,Second,Urban,Primary
Gambia,38.360565,38.960625,1,1,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,38.48186,38.960625,1,1,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,38.30973,38.960625,1,1,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,38.485188,38.960625,1,1,1,1,3,Male,Second,Urban,Less than primary
Gambia,38.587334,38.960625,1,1,0,1,3,Female,Second,Urban,Primary
Gambia,38.57392,38.960625,1,1,1,1,4,Male,Middle,Urban,Less than primary
Gambia,38.523476,38.960625,1,1,1,1,4,Male,Middle,Urban,Less than primary
Gambia,38.298294,39.53671,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.377052,39.53671,0,1,1,1,3,Male,Second,Rural,Primary
Gambia,38.391613,39.53671,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.50693,39.53671,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.220676,39.53671,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.441654,39.53671,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.36692,39.53671,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.220676,39.53671,1,1,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.446587,39.53671,1,1,1,1,4,Male,Poorest,Rural,Primary
Gambia,38.200268,39.53671,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.50693,39.53671,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.38796,39.53671,1,1,1,1,2,Male,Poorest,Rural,Less than primary
Gambia,38.252865,39.53671,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.38796,39.53671,0,1,0,0,3,Female,Poorest,Rural,Less than primary
Gambia,38.531548,39.53671,0,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.495365,39.53671,0,0,0,0,3,Female,Poorest,Rural,Less than primary
Gambia,38.46057,39.53671,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.220676,39.53671,0,0,0,0,3,Male,Poorest,Rural,Less than primary
Gambia,38.46057,39.53671,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.470734,39.53671,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.29828,39.58045,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.32969,39.58045,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.57626,39.58045,0,0,0,1,3,Male,Second,Rural,Less than primary
Gambia,38.27696,39.58045,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.56657,39.58045,0,0,0,0,3,Male,Second,Rural,Less than primary
Gambia,38.547966,39.58045,1,0,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.542103,39.58045,1,1,1,1,3,Male,Second,Rural,Primary
Gambia,38.542168,39.58045,0,0,1,1,4,Male,Poorest,Rural,Primary
Gambia,38.37566,39.58045,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.459965,39.58045,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.275894,39.58045,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.328056,39.439552,0,1,0,1,4,Male,Middle,Rural,Less than primary
Gambia,38.272842,39.439552,1,1,0,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.286224,39.439552,0,0,1,1,2,Male,Poorest,Rural,Less than primary
Gambia,38.403927,39.439552,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.368958,39.439552,1,1,1,1,3,Female,Poorest,Rural,Primary
Gambia,38.286224,39.439552,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.1059,39.439552,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.356304,39.439552,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.272842,39.439552,1,1,1,1,4,Male,Poorest,Rural,Primary
Gambia,38.396355,39.439552,1,1,1,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,38.328056,39.439552,0,1,0,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.36607,39.439552,1,1,1,1,3,Female,Poorest,Rural,Primary
Gambia,38.669357,39.64326,0,0,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.381718,39.64326,1,0,1,1,4,Female,Second,Rural,Primary
Gambia,38.619274,39.64326,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.40312,39.64326,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.381718,39.64326,1,1,1,1,4,Male,Second,Rural,Primary
Gambia,38.381718,39.64326,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.554092,39.64326,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.625492,39.64326,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.634758,39.64326,1,1,1,1,3,Female,Middle,Rural,Secondary or higher
Gambia,38.634758,39.64326,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.48126,39.64326,1,1,1,1,4,Female,Second,Rural,Primary
Gambia,38.63229,39.64326,1,1,1,1,3,Female,Middle,Rural,Primary
Gambia,38.625492,39.64326,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.48126,39.64326,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.554092,39.64326,1,0,1,1,3,Male,Middle,Rural,Primary
Gambia,38.380474,39.64326,1,0,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.44074,39.515495,1,1,1,1,4,Male,Second,Rural,Primary
Gambia,38.217033,39.515495,0,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,38.44125,39.515495,0,1,0,1,3,Male,Poorest,Rural,Primary
Gambia,38.474586,39.515495,1,1,1,1,3,Male,Second,Rural,Secondary or higher
Gambia,38.44125,39.515495,1,1,1,1,3,Female,Second,Rural,Primary
Gambia,38.26186,39.515495,1,1,1,1,4,Male,Fourth,Rural,Less than primary
Gambia,38.26186,39.515495,1,1,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,38.474586,39.515495,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.474586,39.515495,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.217033,39.515495,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.217033,39.515495,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,38.26186,39.515495,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.244938,39.515495,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.433414,39.515495,1,1,1,1,4,Male,Poorest,Rural,Secondary or higher
Gambia,38.433414,39.515495,1,1,1,1,4,Female,Second,Rural,Secondary or higher
Gambia,38.438023,39.515495,0,0,0,0,3,Female,Middle,Rural,Less than primary
Gambia,38.44074,39.515495,0,0,0,0,4,Female,Middle,Rural,Less than primary
Gambia,38.355305,39.515495,0,0,0,0,4,Female,Middle,Rural,Less than primary
Gambia,38.244938,39.515495,0,0,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.194828,39.39436,0,1,0,1,4,Female,Middle,Rural,Less than primary
Gambia,38.198322,39.39436,0,0,0,1,3,Female,Middle,Rural,Less than primary
Gambia,38.198322,39.39436,0,1,0,1,3,Female,Middle,Rural,Secondary or higher
Gambia,38.208023,39.39436,0,0,0,1,3,Male,Middle,Rural,Less than primary
Gambia,38.106422,38.54693,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.089874,38.54693,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,37.768127,38.54693,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.08364,38.54693,1,1,1,1,4,Male,Fourth,Rural,Primary
Gambia,37.936893,38.54693,1,0,0,1,4,Male,Fourth,Rural,Less than primary
Gambia,38.100086,38.54693,1,1,1,1,3,Female,Fourth,Rural,Primary
Gambia,37.79813,38.54693,1,1,1,1,3,Male,Fourth,Rural,Primary
Gambia,38.100086,38.54693,1,0,1,1,3,Female,Fourth,Rural,Secondary or higher
Gambia,38.105835,38.54693,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.069153,38.54693,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.08364,38.54693,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.029015,38.54693,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.067207,38.54693,0,0,1,1,4,Female,Middle,Rural,Less than primary
Gambia,37.840958,38.54693,0,0,1,1,4,Female,Middle,Rural,Less than primary
Gambia,37.985332,38.54693,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.106422,38.54693,1,0,1,1,4,Male,Second,Rural,Less than primary
Gambia,37.824165,38.54693,1,1,1,1,3,Female,Second,Rural,Primary
Gambia,38.261158,38.68374,1,0,1,1,3,Female,Fourth,Rural,Primary
Gambia,38.261158,38.68374,0,1,1,1,3,Male,Fourth,Rural,Secondary or higher
Gambia,38.35653,39.476208,1,0,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,38.25478,39.476208,0,1,0,1,3,Female,Fourth,Rural,Less than primary
Gambia,38.250183,38.68374,1,1,1,1,3,Male,Middle,Rural,Primary
Gambia,37.97043,38.68374,0,1,1,1,3,Female,Fourth,Rural,Less than primary
Gambia,38.150917,38.68374,0,1,1,1,3,Female,Fourth,Rural,Less than primary
Gambia,38.36142,39.476208,1,1,1,1,4,Male,Fourth,Rural,Less than primary
Gambia,38.323402,39.476208,1,1,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,38.416924,39.476208,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.247498,38.68374,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.02503,38.68374,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.062042,38.68374,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.275944,38.68374,0,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.150917,38.68374,0,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.23684,38.68374,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.28395,38.68374,1,0,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.073696,39.476208,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.323402,39.476208,0,0,0,0,4,Female,Middle,Rural,Primary
Gambia,38.26924,38.68374,0,0,0,0,4,Male,Middle,Rural,Secondary or higher
Gambia,38.498474,39.554447,1,1,1,1,4,Male,Middle,Rural,Secondary or higher
Gambia,38.470303,39.554447,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.470303,39.554447,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.30797,39.554447,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.40209,39.554447,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.498474,39.554447,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.4964,39.554447,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.246155,39.554447,1,1,1,1,3,Female,Second,Rural,Primary
Gambia,38.470303,39.554447,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.39526,39.554447,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.470303,39.554447,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.230995,39.554447,1,1,0,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.484715,39.554447,0,1,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.329437,39.554447,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.529,39.554447,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.406578,39.554447,1,0,1,1,2,Female,Poorest,Rural,Less than primary
Gambia,37.96719,39.46153,0,0,0,1,3,Female,Middle,Rural,Less than primary
Gambia,38.176228,39.46153,0,1,1,1,4,Male,Middle,Rural,Secondary or higher
Gambia,38.182613,38.606487,0,0,0,1,3,Male,Second,Rural,Less than primary
Gambia,38.116817,38.606487,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.094578,38.606487,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.158684,38.606487,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,38.132416,38.606487,0,0,1,1,2,Male,Second,Rural,Less than primary
Gambia,37.9369,38.606487,1,1,1,1,3,Female,Fourth,Rural,Less than primary
Gambia,38.094578,38.606487,1,1,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,37.84033,38.606487,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,37.83677,38.606487,0,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,37.84033,38.606487,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.116085,38.606487,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.116085,38.606487,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.094578,38.606487,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.170544,38.606487,0,1,1,1,3,Female,Second,Rural,Primary
Gambia,37.83677,38.606487,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,37.907192,38.606487,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.02536,38.606487,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.02536,38.606487,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,37.9369,38.606487,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,37.9369,38.606487,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.03274,38.606487,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.158684,38.606487,1,1,1,1,4,Male,Middle,Rural,Secondary or higher
Gambia,38.02536,38.606487,0,0,0,0,3,Female,Middle,Rural,Secondary or higher
Gambia,38.158684,38.606487,1,0,1,1,4,Female,Second,Rural,Primary
Gambia,38.182613,38.606487,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.116085,38.606487,1,0,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.13725,38.606487,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.235737,38.921116,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.235737,38.921116,0,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.260067,38.921116,0,0,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.529015,38.921116,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.552383,38.921116,1,0,0,1,4,Female,Middle,Rural,Less than primary
Gambia,38.56376,38.921116,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,38.448547,38.921116,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.52558,38.921116,1,1,1,1,3,Female,Middle,Rural,Primary
Gambia,38.503548,38.921116,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.521534,38.921116,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.529015,38.921116,1,1,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,38.441242,38.921116,1,1,1,1,3,Female,Fourth,Rural,Secondary or higher
Gambia,38.52691,38.921116,0,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.521534,38.921116,0,0,0,0,3,Female,Middle,Rural,Less than primary
Gambia,38.521534,38.921116,0,0,0,0,3,Male,Fourth,Rural,Less than primary
Gambia,38.448547,38.921116,0,0,0,0,3,Female,Fourth,Rural,Less than primary
Gambia,38.571938,38.921116,0,0,0,0,3,Male,Second,Rural,Secondary or higher
Gambia,38.45797,38.839,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.45797,38.839,0,1,1,1,4,Female,Second,Rural,Primary
Gambia,38.417564,38.839,1,1,1,1,3,Female,Second,Rural,Primary
Gambia,38.420914,38.839,1,0,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.470196,38.839,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,38.39429,38.839,1,1,1,1,4,Female,Middle,Rural,Primary
Gambia,38.334503,38.839,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.201145,38.839,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.417564,38.839,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.339237,38.839,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.42324,38.839,0,1,1,0,3,Male,Poorest,Rural,Less than primary
Gambia,38.456768,38.839,1,1,1,0,3,Male,Poorest,Rural,Less than primary
Gambia,38.45797,38.839,0,0,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.399857,38.830055,1,0,1,1,4,Female,Fourth,Rural,Less than primary
Gambia,38.466663,38.830055,1,0,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.41621,38.830055,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.41621,38.830055,0,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.33415,38.830055,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.237316,38.830055,0,0,1,1,3,Female,Fourth,Rural,Less than primary
Gambia,38.413425,38.830055,1,1,1,1,3,Male,Fourth,Rural,Less than primary
Gambia,38.33415,38.830055,1,1,1,1,3,Female,Middle,Rural,Secondary or higher
Gambia,38.399857,38.830055,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.45572,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.200314,38.830055,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.33415,38.830055,1,1,1,1,3,Female,Middle,Rural,Primary
Gambia,38.207596,38.830055,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.30712,38.830055,1,1,1,1,4,Male,Middle,Rural,Primary
Gambia,38.135475,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.207596,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.200314,38.830055,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.207596,38.830055,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,38.207596,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.329365,38.830055,0,0,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.207596,38.830055,0,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.425655,38.830055,0,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,38.41621,38.830055,1,1,1,1,2,Female,Middle,Rural,Less than primary
Gambia,38.413425,38.830055,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.135475,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.465305,38.830055,0,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.447453,38.830055,1,0,1,1,4,Male,Fourth,Rural,Less than primary
Gambia,38.329365,38.830055,0,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.200314,38.830055,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.46253,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.30712,38.830055,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.200314,38.830055,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,38.329365,38.830055,1,1,1,1,3,Female,Middle,Rural,Secondary or higher
Gambia,38.46253,38.830055,1,0,1,1,4,Female,Middle,Rural,Less than primary
Gambia,38.67006,38.998775,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,38.723858,38.998775,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.67375,38.998775,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.67124,38.998775,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,38.71524,38.998775,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,38.59889,38.998775,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,38.67006,38.998775,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,38.67124,38.998775,0,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,38.476864,38.998775,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.67124,38.998775,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.59889,38.998775,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,38.67375,38.998775,0,1,1,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,38.672546,38.998775,0,1,1,0,2,Male,Poorest,Rural,Less than primary
Gambia,38.67006,38.998775,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.403152,38.998775,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.403152,38.998775,1,1,1,0,4,Female,Second,Rural,Less than primary
Gambia,38.67006,38.998775,1,1,1,1,4,Male,Poorest,Rural,Primary
Gambia,38.476864,38.998775,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,38.67124,38.998775,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,38.672546,38.998775,1,1,1,1,2,Female,Second,Rural,Less than primary
Gambia,38.722374,38.998775,0,0,0,0,4,Female,Second,Rural,Less than primary
